address,categories,id,lat,long,name,neighborhood
642 A Rhode Island Ave NE,Shoe Store,4c7e76d30b2a9eb04175651f,38.92157640434838,-76.997390463867,Payless ShoeSource,Eckington
524 Rhode Island Ave Ne,Department Store,50bbcf85e4b04809beb2b17a,38.921725983021794,-76.9987540876132,Big Lots,Eckington
"2300 Washington Pl NE, Ste 108",Mobile Phone Shop,515ee141e4b05d44b78bc9ae,38.921395697141904,-76.99403149577847,T-Mobile,Eckington
1901 9th St NE,Fast Food Restaurant,4c275c68136d20a161cbe661,38.91591145860178,-76.99326306581503,McDonald's,Eckington
1335 2nd St NE,Indian Restaurant,510048c3e4b0a270005eb807,38.90806983082464,-77.00342482955202,Thaaja Indian Food Bar,Eckington
514 Rhode Island Ave NE,Department Store,4b7b43eaf964a5206a5b2fe3,38.921398124412846,-76.99975269011476,Forman Mills,Eckington
2350 Washington Pl NE,Burger Joint,536c1e19498e8b5ae10664f4,38.92111175059549,-76.99406524424562,TKO Burger,Eckington
905 Rhode Island Avenue NE (Brentwood Rd NE),Bank,4e21af83d4c0d32590f1430f,38.92102428465636,-76.99284195899969,TD Bank,Eckington
514 Rhode Island Ave NE,Grocery Store,5116e2a2e4b091f4436d07a7,38.92171560719818,-76.99866689346108,Save-A-Lot,Eckington
634-636 Rhode Island Ave NE,Fried Chicken Joint,4b85c04ef964a520eb7031e3,38.921630641437325,-76.99751934911843,Popeye's,Eckington
2350 Washington Pl. NE (Rhode Island Ave.),Pharmacy,4fc80994e4b07661ce7af840,38.92170551113736,-76.99414584875876,CVS pharmacy,Eckington
660 Rhode Island Ave NE,Pharmacy,4bc2134f74a9a593e3afd2f6,38.921711530887066,-76.99719650212413,CVS pharmacy,Eckington
2350 Washington Pl NE,Donut Shop,56b7b758498e39e709e3c3fa,38.92085242344273,-76.9946119770764,Dunkin' Donuts,Eckington
"2300 Washington Place Ne, Ste 101S (Rhode Island and Washington Place)",Mexican Restaurant,52127c79498eb97f9e4443eb,38.92087579854115,-76.99399773025749,Chipotle Mexican Grill,Eckington
"Washington, D.C. 20002",Ramen Restaurant,5a52782d7dc9e1108303b986,38.90851,-76.99714,Uzu Ramen,Eckington
514 Rhode Island Ave NE,Sandwich Place,4e0626a7fa767637fd22b574,38.92178668944629,-76.99768004423461,Subway,Eckington
415 Rhode Island Ave NE,Chinese Restaurant,4b495e88f964a5208a6e26e3,38.919922743459686,-76.99989329737154,Rhode Island Express,Eckington
800 Florida Ave NE (at Gallaudet University),Hotel,4b01de6ef964a520214622e3,38.90755546965586,-76.99504204653293,Kellogg Conference Hotel,Eckington
1050 Brentwood Rd NE,Grocery Store,4b4a5c16f964a520298526e3,38.91924840193403,-76.99245035648346,Giant Food,Eckington
520 Rhode Island Ave NE,Cosmetics Shop,4cb5ed55b315a0933d339876,38.92174033366314,-76.99913173968983,Judy's Beauty Supply,Eckington
1728 North Capitol St NW (Randolph place),Bus Station,4cf3b10e7e93f04d78815969,38.91353130340576,-77.00914442539215,80 Bus At  Randolph Pl,Eckington
1309 5th St NE,Tea Room,576ae8f7498e5fc8136353a6,38.9085449381022,-76.99745704776075,Teaism,Eckington
N Capitol St NW & Rhode Island Ave NW,Bus Station,4d78c394db7c5481538735f2,38.91677597617147,-77.0093169869436,G8 Bus Stop #1001667,Eckington
81 Seaton Place NW (1st Street NW),Pet Store,4dc56209d4c0ad9c0f85e5ca,38.91493795161658,-77.01175967822746,Green Paws,Eckington
550 Penn St NE (at 6th St NE),Ice Cream Shop,52a374de11d291de784db09d,38.90987212687304,-76.99581905754161,Dolcezza Factory,Ivy City
"550 Penn St. NE., Unit E (near 6th St. NE.)",Indie Movie Theater,537374c1498e298eca12b3c3,38.909976006097374,-76.9960839331515,Angelika Pop-Up at Union Market,Ivy City
1309 5th St NE (Neal Place NE),Market,4fcbc69ce4b00a0e8542689d,38.908569164980804,-76.99744440818381,Union Market,Ivy City
1309 5th St NE (in Union Market),Seafood Restaurant,504b685ce4b0d1cf33a161b6,38.90848835222282,-76.99736749471117,Rappahanock Oyster Bar,Ivy City
1309 5th St NE,Gourmet Shop,507ae7b2e4b0c101c7183721,38.90839076120171,-76.9971951842308,Neopol Savory Smokery,Ivy City
1309 5th St NE (in Union Market),Coffee Shop,504b38bce4b03e4ad91f8b06,38.90840641493074,-76.997230052948,Peregrine Espresso,Ivy City
1309 5th St NE,Fish Market,530660f311d27caa9588f639,38.908444013998256,-76.99702315371547,The District Fishwife,Ivy City
1309 5th St NE,Arepa Restaurant,55fc1f02498e3e59b5e9579d,38.9086255667749,-76.99747145175934,Arepa Zone,Ivy City
1309 5th St NE,Furniture / Home Store,509ea0dbe4b00adc5e5af62e,38.90872575024974,-76.99768602848053,Salt & Sundry,Ivy City
1309 5th St NE,Ice Cream Shop,50cceb43e4b0b76cd863230d,38.908605999673476,-76.99719933851156,Trickling Springs Creamery,Ivy City
1309 5th St NE,Taco Place,507ae285e4b0747405cb6158,38.90843146089006,-76.99716567993164,TaKorean,Ivy City
517 Morse St NE,Gourmet Shop,4aff0687f964a520283322e3,38.906988865038684,-76.9983905387532,A. Litteri,Ivy City
1340 4th St NE,Italian Restaurant,55a6abbd498e45f08a15f652,38.90959745446694,-76.99904694652055,Masseria,Ivy City
1250 5th St NE (at Morse St NE),Steakhouse,5b9b16d2911fc40039a348af,38.90770595375941,-76.99901785136811,St. Anselm,Ivy City
1309 5th St NE,Comfort Food Restaurant,588d0d9ad772f9164c552527,38.908502,-76.997454,Puddin',Ivy City
1309 5th St NE,Ethiopian Restaurant,594556cfca18ea35e6db89bb,38.908527470318774,-76.99723809957504,Gorsha,Ivy City
1309 5th St NE,Gourmet Shop,50671275e4b062f08ee5f32f,38.908662613805504,-76.99754655361176,Buffalo & Bergen,Ivy City
1832 Fenwick St NE (at Gallaudet St NE),Distillery,506b61d8e4b06a23779e0ae4,38.91379559134223,-76.9843262101976,New Columbia Distillers,Ivy City
1309 5th St NE,Juice Bar,531b38ae498e276ad62c7879,38.90844905286187,-76.9974225640996,Craft Kombucha,Ivy City
1309 5th Street NE (Neal Place),Food Truck,4d84c07a50913704ec0f865b,38.908485912983615,-76.99741858587818,Puddin',Ivy City
905 Brentwood Rd NE,Sandwich Place,4b54ba61f964a5203bc927e3,38.91675962521102,-76.9940600857764,MGM Roast Beef,Ivy City
1356 Okie St NE,Seafood Restaurant,5648f94f498e5f3d48928ccc,38.91456927714026,-76.98547357111607,Ivy City Smokehouse,Ivy City
1309 5th St NE,Latin American Restaurant,5055f4afe4b01f3aa613b6b4,38.90854768967922,-76.99732808454428,DC Empanadas,Ivy City
513 Morse St NE,Beer Store,5a0cc73ba22db756da3adfb7,38.90705183280289,-76.9985443353653,The Bruery Store,Ivy City
2002 Fenwick St NE (at Okie St NE),Bar,56c4f494cd1068423f363581,38.914786587432665,-76.98497772216795,Big Chief,Ivy City
350 Florida Ave. NE (at 4th St NE),Grocery Store,5abe4d74535d6f239338e64e,38.90747219886671,-77.00059416066125,Trader Joe's,Ivy City
2003 Fenwick St NE (btwn Okie St & New York Ave NE),Diner,584b0bf09343e03b16d8dd24,38.91481956165274,-76.98455929756165,Ari's Diner,Ivy City
1501 New York Ave NE (at Fenwick St NE),Organic Grocery,540f230c498e1f8dbf92b307,38.91586042407238,-76.98374574044584,MOM's Organic Market,Ivy City
1309 5th St NE,Cocktail Bar,51aa4cb6498e2fcb2b334d8b,38.90818308806973,-76.9972112774849,Suburbia,Ivy City
1250 4th St NE (at Morse St NE),Coffee Shop,5a99a4824a7aae5f2920ea54,38.90792494942513,-77.00013147003014,Blue Bottle Coffee,Ivy City
501 New York Ave NE,Hotel,57f70515498e3df08b9a97f6,38.91134714389793,-76.99678322235908,Homewood Suites by Hilton Washington DC NoMa Union Station,Ivy City
1274 5th St NE (btwn Morse St & Neal Pl NE),Sushi Restaurant,5b2c4bcf75dcb7002cc762cb,38.908210002988035,-76.99872641760957,O-Ku,Ivy City
1309 5th St NE,Italian Restaurant,56e4ae39498e09da16f7b29a,38.90846933727533,-76.99746428411133,Cucina al Volo,Ivy City
391 Morse St NE (at 4th St NE),Café,5a73a55f2aff313e97d45766,38.90789549023079,-77.00029291708137,Pluma,Ivy City
1406 Okie St NE,Gym / Fitness Center,553699a0498e7a5f9bfbde90,38.91493796416533,-76.98385761401676,Planet Fitness,Ivy City
1400 Okie St NE (at Fenwick St NE),Sports Bar,585581c36431e554e1067ed9,38.91477553209599,-76.98441939486541,Dock FC,Ivy City
1309 5th St NE (at Neal Pl NE),Farmers Market,4c9a0a56c0679eb021a24dd4,38.91039258428451,-76.99827349191153,DC Farmers Market,Ivy City
1403 New York Ave. NE (at Fenwick St NE),Sporting Goods Shop,553143cb498ea245f9ab45e1,38.91549377689535,-76.98477975916649,Nike Factory Store,Ivy City
1309 5th St NE,Dosa Place,54397fa4498e0492a1cf1f38,38.90859399851525,-76.99743148055859,DC Dosa,Ivy City
540 Penn St NE,Tiki Bar,5c4b89cd59c4230039956b57,38.910130789471005,-76.99651680629285,Coconut Club,Ivy City
1309 5th St NE,Wine Shop,508ea01af136f90ff5797d7d,38.90862765393208,-76.99726492166518,"Cordial Craft Wine, Beer & Spirits",Ivy City
1350 Okie St NE,Winery,5aba78c0f62f2b350f75790c,38.914408656883374,-76.9858279457887,City Winery,Ivy City
"501 New York Ave NE, Suite A",Hotel,57e9a933498ef3fc546f4683,38.91117826827017,-76.99698244391584,Hampton Inn Washington DC NoMa Union Station,Ivy City
1309 5th St NE,Juice Bar,57e2a6e0498e82e2096af197,38.90844765260142,-76.99737950411235,South Block,Ivy City
2003 Hecht Avenue,Cosmetics Shop,572a8406498eb17163f69bf6,38.91548187783012,-76.98368864632627,Ulta Beauty,Ivy City
1309 5th St NE,Bakery,507afb9e498e98df0fa5a18a,38.90846772533627,-76.99728597071953,Lyon Bakery,Ivy City
1417 New York Ave NE,Department Store,59ea8a6d20795515bad8f221,38.9157353,-76.9839887,T.J. Maxx,Ivy City
2001 Fenwick St NE (at Okie St NE),Mexican Restaurant,587ebc3b8f0be46e9cec2148,38.91472627751608,-76.98464351253067,La Puerta Verde,Ivy City
1309 5th St NE,American Restaurant,52cb502711d2852334ee1092,38.908658437671356,-76.99779819399276,Bidwell,Ivy City
635 Florida Ave NE,Taco Place,570851d7498e36ef6551fafb,38.90524190066076,-76.99622043629805,Far East Taco Grille,Ivy City
1249 W St NE,Train Station,4e1517b5b0fb1946c7912961,38.91071016286887,-77.0001520142987,Amtrak DC,Ivy City
1348 4th St Ne,Bank,5a2ad82cb9ac3831b41682d8,38.91007508264955,-76.99881255626678,PNC Bank,Ivy City
1503 New York Ave Ne,Pet Store,56e42b01498e09da1644a274,38.91628371604454,-76.98313023439364,Petco,Ivy City
1004 Florida Ave NE (at West Virginia Ave NE),Pizza Place,4e4e6bacbd4101d0d7a9c607,38.90400254198392,-76.99271977662215,Sicilian Pizza,Ivy City
1901 9th St NE,Fast Food Restaurant,4c275c68136d20a161cbe661,38.91591145860178,-76.99326306581503,McDonald's,Ivy City
"Washington, D.C. 20002",Ramen Restaurant,5a52782d7dc9e1108303b986,38.90851,-76.99714,Uzu Ramen,Ivy City
800 Florida Ave NE (at Gallaudet University),Hotel,4b01de6ef964a520214622e3,38.90755546965586,-76.99504204653293,Kellogg Conference Hotel,Ivy City
1100 4th St SW,Grocery Store,4caccbed51399eb06fcace03,38.904298926557566,-76.99965145278912,Safeway,Ivy City
1309 5th St NE,Tea Room,576ae8f7498e5fc8136353a6,38.9085449381022,-76.99745704776075,Teaism,Ivy City
1807 W Virginia Ave NE,Chinese Restaurant,4b9c271cf964a520874f36e3,38.9106361,-76.985313,Panda Chinese Food,Ivy City
1803 west va Ave Ne,Seafood Restaurant,559ed395498eddeef3ce7692,38.910615926510445,-76.98528052130227,crabs your way,Ivy City
1803 W Virginia Ave NE (Mt Olivet Rd),Southern / Soul Food Restaurant,4bb4f48ac29a9521a301a835,38.91055993967064,-76.98518489689287,Sugar Soul Food,Ivy City
1725 Montello Ave NE,Deli / Bodega,4c793bd181bca093f694fc14,38.90985812905892,-76.9851905218602,Montello Deli,Ivy City
1201 Mount Olivet Rd NE,Convenience Store,4e56df84d164bced5f7fb9c1,38.90988991974111,-76.98485302335966,North East Market,Ivy City
Mt. Olivet Rd. NE,Convenience Store,4dda8e5cfa76ad96d16e6400,38.90971273852724,-76.98454009624565,Circle Seven Express,Ivy City
1239 Mount Olivet Rd NE,Fast Food Restaurant,5ae350b9029a550039741501,38.90967,-76.984024,Texas Chicken & Burgers,Ivy City
1270 4th St NE,Food & Drink Shop,4d8dfc5cd265236a9ba0fe16,38.90909335498641,-76.99920150809872,Washington Cash And Carry,Ivy City
1237 Mount Olivet Rd NE,Liquor Store,4c827b0cdc018cfa228ecf6c,38.90985583411606,-76.98386186062173,Kovak's Liquor,Ivy City
399 Morse St NE (at 4th St NE),Pizza Place,5c01bf3e492814002c6a74cb,38.9078,-77.00028,Stellina Pizzeria,Ivy City
1050 Brentwood Rd NE,Grocery Store,4b4a5c16f964a520298526e3,38.91924840193403,-76.99245035648346,Giant Food,Ivy City
350 Morse St NE,Fish Market,4c73df14d944224be3601029,38.908579,-77.000791,V Nine Inc,Ivy City
300 Morse St NE,Butcher,4e6251c0c65b2dc89f91480a,38.908417110767424,-77.00077630722325,U.S. Beef,Ivy City
300 Morse St NE Ste A,Grocery Store,4e62567762e13e3bce97a29f,38.908544520855585,-77.00082692542784,Sam Wang Produce,Ivy City
1108 Montello Ave NE (Florida Ave),Deli / Bodega,4bc76a5892b376b0fbac4f3a,38.903014,-76.989948,Eli Carry Out,Ivy City
2000 Hecht Ave NE (at Okie St NE),Pizza Place,587034a10aac7528e991846d,38.915165,-76.983747,Pidzza,Ivy City
1310 Childress St NE,Park,4f9731d3e4b0dff9a17f29c0,38.90665209709778,-76.98278301208273,Trinidad Recreation Center,Ivy City
300 New York Ave NE (at Florida Ave),Public Art,52e68222498e8576bd1f2d7b,38.90970741566047,-77.00236747722693,Gateway Wings,Ivy City
1501 New York Ave NE,Vegetarian / Vegan Restaurant,543d3fe8498ec28948947e2f,38.916006807334284,-76.9836380210081,Naked Lunch,Ivy City
1503 New York Ave NE,Pet Store,57295477498e7222321bd014,38.903851,-76.998434,Petco Animal Supplies,Ivy City
201 Q Street NE (Q Street & Harry Thomas Way NE),Dog Run,535b21c3498e71235f8d15bf,38.91096933400913,-77.00264916674213,Trilogy Bark Park,Ivy City
3501 New York Ave NE,Garden,49ca9506f964a520c1581fe3,38.91228007279281,-76.97072224667721,United States National Arboretum,Arboretum
"Washington, D.C. 20002",Garden,4c559748728920a1b4d8b584,38.91245601689615,-76.96905226270408,National Bonsai and Penjing Museum,Arboretum
2700 New York Ave NE (at Bladensburg Rd NE),Chinese Restaurant,513f8628e4b05f168a2e4878,38.91765948356464,-76.9709238397034,Panda Gourmet,Arboretum
"2135 Queens Chapel Road, NE (at Bladensburg Rd NE)",Concert Hall,504d1a19e4b04a78b04bd26c,38.91977949340142,-76.9727171656761,Echostage,Arboretum
Ellipse Rd NE,Sculpture Garden,4c559ee4479fc928b6572c95,38.91028991615,-76.96758176924904,National Capitol Columns,Arboretum
2052 W Virginia Ave NE #102 (btwn Fenwick & 16th St NE),Brewery,50c74401e0e2c0da8a4cb7dc,38.914794935336296,-76.98151499032974,Atlas Brew Works,Arboretum
1501 New York Ave NE (at Fenwick St NE),Organic Grocery,540f230c498e1f8dbf92b307,38.91586042407238,-76.98374574044584,MOM's Organic Market,Arboretum
2200 Bladensburg Rd NE,Deli / Bodega,4af45f8df964a520d3f121e3,38.91971274908639,-76.97083035255903,Deli City,Arboretum
2052 W Virginia Ave NE,Cocktail Bar,55f48f77498e28b2e542e77c,38.91502317722033,-76.98157896492032,Murray Hill Club,Arboretum
1406 Okie St NE,Gym / Fitness Center,553699a0498e7a5f9bfbde90,38.91493796416533,-76.98385761401676,Planet Fitness,Arboretum
2420 New York Ave NE,Ice Cream Shop,4f91bd9b7beb818efa883f76,38.91773138459163,-76.97214552412481,Baskin-Robbins,Arboretum
2003 Hecht Avenue,Cosmetics Shop,572a8406498eb17163f69bf6,38.91548187783012,-76.98368864632627,Ulta Beauty,Arboretum
2127 Queens Chapel Rd NE,Strip Club,4bb0a18af964a520af503ce3,38.91977329261015,-76.97231259278489,Stadium Club,Arboretum
1417 New York Ave NE,Department Store,59ea8a6d20795515bad8f221,38.9157353,-76.9839887,T.J. Maxx,Arboretum
2300 New York Ave NE (at Bladensburg Rd NE),Fast Food Restaurant,4c547f72fd2ea5936030322a,38.917710380630716,-76.97187379002571,Checkers,Arboretum
1503 New York Ave Ne,Pet Store,56e42b01498e09da1644a274,38.91628371604454,-76.98313023439364,Petco,Arboretum
1805 Montana Avenue N.E.,African Restaurant,4e74cbc9d22d80eb32e7a997,38.91954876485591,-76.97881302607401,Zion West African Restaurant,Arboretum
2305 New York Avenue NE,Hotel,4bce044c937ca59313c5ad92,38.916597,-76.971503,"Fairfield Inn & Suites Washington, DC/New York Avenue",Arboretum
"1925 Bladensburg Road, NE (at Bladensburg Rd NE)",Gas Station,50de6dbbe4b075c2dd384713,38.917250053962064,-76.97234804446644,Exxon,Arboretum
2122 24th Pl NE,Nightclub,54bb3614498ec3ed3da041b2,38.9199028658935,-76.97162481940084,Bliss,Arboretum
2406 T St NE (at 24th St NE),Brewery,5ae0b8609be5224564d12b8f,38.9157184,-76.97204970000001,Supreme Core Cider,Arboretum
2700 New York Ave NE,American Restaurant,4e9ca45b8b81791d976c4196,38.91734067288596,-76.97246055562196,Grand American Buffet,Arboretum
1818 New York Ave NE,Nightclub,4c258550a852c928f927e56c,38.91770519339683,-76.9764763380187,Aqua,Arboretum
2228 New York Ave NE,Fast Food Restaurant,4b7efd60f964a520b00e30e3,38.91773145821399,-76.97343282401562,McDonald's,Arboretum
"Washington, D.C. 20002",Lake,4bf58eb15e800f47e4b5e5d4,38.91211081306275,-76.96955066224756,Koi Pond @ National Arboretum,Arboretum
"Washington, D.C. 20002",Garden,4dc84b98d22dad7970c9a655,38.911717180582606,-76.96922745170308,National Herb Garden,Arboretum
2859 V Street NE,Business Service,4fe486dc4c7fada8d1962b13,38.918641,-76.967975,FASTSIGNS,Arboretum
2800 V St NE,Liquor Store,4f322de319836c91c7bdf360,38.92002,-76.970259,Washington Wholesale Liquor Co,Arboretum
2149 Queens Chapel Rd NE,Asian Restaurant,4ec26c188b81127c0c5316da,38.920371691067935,-76.97312400242924,Queens Chapel Deli,Arboretum
"Washington, D.C.",Garden,4db7049ef7b121c29f7ecaf8,38.90868112152886,-76.97141419786762,Azalea Collection @ U.S. National Aboretum,Arboretum
1805 Montana Ave NE (18th St. NE),Chinese Restaurant,4c37e851ae2da5938cdeffc5,38.919492868736874,-76.97888477029241,New China Inc.,Arboretum
2325 Bladensburg Rd NE,Liquor Store,4c53372772cf0f471dfe80d2,38.92116715308976,-76.96892203005953,Syd's Liquor,Arboretum
1510 Okie St NE (New York Ave NE),Yoga Studio,56252417498e95aa3e94cb53,38.91564082771156,-76.9820967505744,bikram yoga ivy city,Arboretum
1805 Montana Ave NE,Liquor Store,4c1ced9db9f876b005a97c46,38.92093818167095,-76.97930666395433,Montana Liquors,Arboretum
3135 V Street NE,Liquor Store,4e207f651495f18f03447c4c,38.91863257819566,-76.96325820646587,Southern Wine & Spirits,Arboretum
"Washington, D.C. 20004",Garden,4f30441be4b0d411bdfa5eb9,38.90691938015771,-76.96925394699686,Grove Of State Trees @ National Arboritum,Arboretum
3130 V Street NE,Shipping Store,4f7c8626e4b066eb23919878,38.919148,-76.962861,DHL Express ServicePoint,Arboretum
"Washington, D.C.",Antique Shop,53af3e17498e36e5285bc4e0,38.923543865972135,-76.97159463373512,Off The Beaten Track,Arboretum
2000 Hecht Ave NE (at Okie St NE),Pizza Place,587034a10aac7528e991846d,38.915165,-76.983747,Pidzza,Arboretum
2251 26th St NE (Bladensburg rd),Bus Station,4d9f94e853af236a2ca7730c,38.923597069915175,-76.96991215248842,Bladensburg Metro Bus Division,Arboretum
901 17th St (btwn Maryland Av NE & Benning Rd NE),Grocery Store,4ebf42e4754a390d243c1c89,38.901558100715874,-76.97802141308784,ALDI,Carver
1101 Bladensburg Rd NE,Sandwich Place,511552cce4b01450d54e8153,38.90388209357395,-76.98078113169184,Mother Rucker Subs,Carver
1103 Bladensburg Rd NE (at L St NE),Bar,4a075333f964a5204b731fe3,38.903904260194835,-76.9806969165802,Jimmy Valentine's Lonely Hearts Club,Carver
1421 H St NE,Wine Bar,539cda15498e07c1347055e1,38.900159930895654,-76.98470630495491,The Pursuit Wine Bar,Carver
2301 Benning Road NE (at 23rd Pl NE),Fried Chicken Joint,53b03c4e498e13cc8b1339d6,38.897901,-76.972726,Hip Hop Fish & Chicken,Carver
1358 Florida Ave NE,Indie Theater,54fa7842498e6432e7ee27ee,38.90116010174218,-76.98602008756441,Capital Fringe,Carver
1351 H St NE,Asian Restaurant,502ce800e4b06888b5b79b44,38.90002804569712,-76.9866755604744,Maketto,Carver
1339 H St NE (at Linden Ct. NE),Pie Shop,4b7ca121f964a520899e2fe3,38.90001969605675,-76.98692232370377,Dangerously Delicious Pies,Carver
1401 H St NE (at 14th St NE),Fast Food Restaurant,4d249027fdfb236a5b007a67,38.90005053975277,-76.9853636062453,Tony's Place,Carver
1701 Gales St NE,Pool,4fea3bd0e4b0f461992499d7,38.89750587759414,-76.97877226506905,Rosedale Recreation Center,Carver
1353 H St NE (at 14th St NE),Music Venue,45002281f964a520b2381fe3,38.90000299677312,-76.9865897297859,Rock & Roll Hotel,Carver
1348 H St NE,Pizza Place,51d6115c498e750d5814781c,38.900312164718876,-76.98668521344787,RedRocks,Carver
1355 H St NE (btwn 13th & 14th St NE),Beer Garden,4bdd6931f219c9b687861210,38.89991066760984,-76.98640558904614,Biergarten Haus,Carver
1333 H St NE (at 13th St NE),Performing Arts Venue,4b5b9842f964a520a20929e3,38.900094624578635,-76.98756116242807,Atlas Performing Arts Center,Carver
1234 H St NE (above The Pug),Noodle House,4d8bc853571d5481874e302a,38.90039334150122,-76.98903724551201,Toki Underground,Carver
1387 H St NE,Breakfast Spot,55bfff74498ed260123246d9,38.89980664044587,-76.98565456386956,Tony's Breakfast,Carver
1238 H St NE (btwn 12th & 13th Sts. NE),Gastropub,49c648ccf964a5202f571fe3,38.900305756990335,-76.98898770161074,Granville Moore's,Carver
1320 H St NE,New American Restaurant,556fae50498e7f382a43b0aa,38.90036620530612,-76.98748022317886,Sally's Middle Name,Carver
1341 H St NE,Bagel Shop,53c7bec5498ec37a85f9bd5c,38.90016325798856,-76.98677733507306,Bullfrog Bagels,Carver
1358 H Street NE (14),Mexican Restaurant,51215720e4b0655ff8773d7e,38.90031213732297,-76.98639549069067,Impala Cantina,Carver
1500 Benning Rd NE (Hechinger Mall),Sandwich Place,4c50b37b375c0f470db0b992,38.89991449408339,-76.98156304280812,Subway,Carver
1354 H St NE (at 14th St NE),Art Gallery,4be88f249a54a5930f220a11,38.90043851177219,-76.9864315544733,Gallery O on H,Carver
1324 H St NE,Swiss Restaurant,58e6ada6ce66aa3434e59050,38.900290225515775,-76.98732742811781,Stable,Carver
1245 H St NE (at 13th St. NE),New American Restaurant,4c943b6721c7199ce04f0f7f,38.90014686275732,-76.98877470969818,Smith Commons,Carver
1253 H St NE (at 13th St NE),Asian Restaurant,572fc2d1498ef8b4ae9198f8,38.90004787608901,-76.9884940981865,Pow Pow,Carver
1333 H St NE,Dance Studio,4bb51c21ef159c747d4874f7,38.90008918656144,-76.98765243490021,Joy Of Motion Dance Center Atlas,Carver
1234 H St NE (btwn 12th & 13th St NE),Dive Bar,49e78c97f964a520bb641fe3,38.900329153946025,-76.989034563303,The Pug,Carver
1337 H St NE (btwn 13th & 14th St NE),Cocktail Bar,58c1f3475cab2f0557d5d8d3,38.900114275279094,-76.98695434394814,Hill Prince,Carver
1401 Maryland Ave NE (at 14th St NE),Fast Food Restaurant,592e09741213845489b8d9e7,38.899102,-76.985233,Chick-fil-A,Carver
1601 Maryland Ave NE,Coffee Shop,4b9e729ef964a520b1e436e3,38.900836561902835,-76.97990856304871,Starbucks,Carver
1309 H St NE (btwn 13th & 14th St NE),Dessert Shop,5ab31264c62b4921f022094f,38.900021783466954,-76.98786109685898,Insomnia Cookies,Carver
1548B Benning Rd NE,Shoe Store,57802658498e776fae47aeab,38.90045586,-76.98013488,Payless ShoeSource,Carver
1344 H St NE (btwn 13th & 14th St NE),Coffee Shop,58ade0f546563a15c50cc6d7,38.900237238669504,-76.9867850661812,Sospeso,Carver
1335 H St NE (at Linden Ct NE),Bar,4a29339cf964a52066951fe3,38.90006567831063,-76.98706075512875,H Street Country Club,Carver
1601 Maryland Ave NE,Video Store,50c7b88de4b09510548a9e1c,38.90134,-76.980417,Redbox,Carver
409 15th St NE (at D St NE),Taco Place,523b77fd498ed31e9847f501,38.8951323172339,-76.98362046041154,Far East Taco Grille,Carver
1300 H St NE (at 13th Street NE),Farmers Market,4bdc238b3904a593f4f24c9e,38.900500816029925,-76.98831397370947,H Street Farmer's Market,Carver
2600 Benning Rd NE,Golf Course,4b5200b5f964a520896027e3,38.89840992124347,-76.97028344632642,Langston Golf Course,Carver
1548 Benning Road NE,Discount Store,53dbbc94498ef9ec187dfc8c,38.89996108160088,-76.9799648151485,Dollar Tree,Carver
1370 H St NE,Bar,512933d4e4b092e6f19cd7fa,38.90038258840959,-76.98594558709885,Avery's Bar & Lounge,Carver
900 Bladensburg Rd (Neal St NEW),Convenience Store,5024ad61e4b037046796df3d,38.9020841147434,-76.9824021309614,7-Eleven,Carver
1409 H St NE,Pizza Place,51b404af498e954e754ef33d,38.90023748682322,-76.98513530339766,Manny & Olga's Pizza,Carver
"1501 Maryland Ave NE, A&B",Pizza Place,4c5ffff43a3703bbfb18e406,38.90032,-76.98173,Pizza Hut,Carver
1423 H St NE (btwn 14th & 15th St NE),Lounge,519e7df1454a553a6ba97267,38.90013998657063,-76.98467506330452,The Elroy,Carver
1360 H St NE,Thai Restaurant,557b2ce0498e5a5e739b2735,38.90027721908352,-76.98626561406292,IMM Thai,Carver
1831 Benning Rd NE,Bar,4b22e526f964a520cc4f24e3,38.89881423987262,-76.97684107801298,Langston Bar & Grille,Carver
1378 H St NE ((btwn 13th &14th)),Bar,510c4da0e4b0a47ab0a13c00,38.90035224423841,-76.98573861094569,Roses Deja 'Vu,Carver
1427 H St NE,Sports Bar,5382a1cd498e6914138ee2a4,38.899953626901365,-76.98447318517643,Halftime Sports Bar,Carver
1250 Bladensburg Rd NE (at 17th St NE),Diner,4ec08950b8f7963bce0e44fb,38.90678675746735,-76.97946041822433,Denny's,Carver
1251 H St NE (at 13th St NE),Mexican Restaurant,5168a9a5498e5e340b5dc5b9,38.90013372742443,-76.98861861069466,Sol Mexican Grill,Carver
1518 Benning Rd NE (Bladensburg Road N.E.),Sporting Goods Shop,4eca6e9749010f98cfee2aaf,38.90001204051204,-76.98102943883043,Modell's Sporting Goods,Carver
1251 Bladensburg Rd NE,American Restaurant,4da723954b22cb9c5c1d0dae,38.90708828129943,-76.9786157907669,Eddies Carryout,Carver
845 Bladensburg Rd NE (at Morse St. NE),Pharmacy,4b9c2108f964a520134d36e3,38.901238485290456,-76.98229440129468,CVS pharmacy,Carver
1839 Benning Rd NE,Chinese Restaurant,4c3d2406933b0f475f1de521,38.8989583395305,-76.97665791457364,Wings N' More Wings,Carver
500 19th St NE,Park,4bb1225af964a520357d3ce3,38.89798354504786,-76.9809921952237,Rosedale Recreation Center,Carver
414 53rd St NE #145,Carpet Store,5ca45030ba57b4002cd34caa,38.90562051859456,-76.97507198899983,Universal Carpet Cleaning & Upholstery,Carver
